# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2017-01-01T00:00:00.0
# Date end (ISO 8601): 2019-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -23.5844
# Longitude (positive East, ISO 19115): -64.5066
# Altitude (m): 400.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2025-03-27
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2017-10-20T13:45:00.0/2017-10-20T14:00:00.0;286.0045;220.9513;190.6437;30.3076;229.0416;220.9513;190.6437;30.3076;229.0416;1.0000
2017-10-20T14:00:00.0/2017-10-20T14:15:00.0;296.3540;230.0860;199.2403;30.8457;231.0137;224.7912;184.1024;40.6889;213.6040;1.0000
2017-10-20T14:15:00.0/2017-10-20T14:30:00.0;305.5417;238.2068;206.8766;31.3303;232.6580;225.0024;169.0528;55.9497;190.0210;1.0000
2017-10-20T14:30:00.0/2017-10-20T14:45:00.0;313.5282;245.2723;213.5073;31.7650;234.0013;239.3038;195.6893;43.6145;214.5562;1.0000
2017-10-20T14:45:00.0/2017-10-20T15:00:00.0;320.2793;251.2462;219.0933;32.1529;235.0644;232.8601;163.4783;69.3818;175.4072;1.0000
2017-10-20T15:00:00.0/2017-10-20T15:15:00.0;325.7662;256.1098;223.6688;32.4410;235.9335;237.0043;164.9693;72.0350;174.0223;1.0000
2017-10-20T15:15:00.0/2017-10-20T15:30:00.0;329.9655;259.8376;227.2088;32.6288;236.6196;239.9805;165.8862;74.0944;172.7498;1.0000
2017-10-20T15:30:00.0/2017-10-20T15:45:00.0;332.8590;262.3995;229.6286;32.7709;237.0625;244.5668;172.8817;71.6850;178.4808;1.0000
2017-10-20T15:45:00.0/2017-10-20T16:00:00.0;334.4347;263.7828;230.9160;32.8668;237.2700;244.1398;169.2209;74.9190;173.8777;1.0000
2017-10-20T16:00:00.0/2017-10-20T16:15:00.0;334.6857;263.9808;231.0650;32.9158;237.2464;241.8357;163.2726;78.5632;167.6387;1.0000
2017-10-20T16:15:00.0/2017-10-20T16:30:00.0;333.6110;262.9925;230.0747;32.9178;236.9918;234.9551;148.4482;86.5070;152.9080;1.0000
2017-10-20T16:30:00.0/2017-10-20T16:45:00.0;331.2152;260.8229;227.9501;32.8728;236.5026;230.6008;141.9985;88.6023;147.3233;1.0000
2017-10-20T16:45:00.0/2017-10-20T17:00:00.0;327.5088;257.4827;224.7018;32.7809;235.7716;225.8537;136.7168;89.1370;143.4485;1.0000
2017-10-20T17:00:00.0/2017-10-20T17:15:00.0;322.5076;252.9883;220.3467;32.6416;234.7877;229.7762;156.7602;73.0160;167.1496;1.0000
2017-10-20T17:15:00.0/2017-10-20T17:30:00.0;316.2332;247.3623;214.9085;32.4538;233.5369;236.3940;186.2838;50.1102;202.3018;1.0000
2017-10-20T17:30:00.0/2017-10-20T17:45:00.0;308.7124;240.6328;208.4180;32.2148;232.0013;216.7467;146.5010;70.2457;163.2304;1.0000
2017-10-20T17:45:00.0/2017-10-20T18:00:00.0;299.9775;232.8337;200.9133;31.9205;230.1591;231.7850;198.2011;33.5839;227.0912;1.0000
2017-10-20T18:00:00.0/2017-10-20T18:15:00.0;290.0660;223.9922;192.4661;31.5261;228.0154;211.5858;164.0834;47.5024;194.0836;1.0000
2017-10-20T18:15:00.0/2017-10-20T18:30:00.0;279.0206;214.1558;183.1276;31.0282;225.5390;169.6834;84.1700;85.5134;103.5344;1.0000
2017-10-20T18:30:00.0/2017-10-20T18:45:00.0;266.8884;203.3888;172.9263;30.4625;222.6544;150.6250;62.5148;88.1103;80.4457;1.0000
2017-10-20T18:45:00.0/2017-10-20T19:00:00.0;253.7216;191.7470;161.9234;29.8236;219.3035;136.2908;50.4528;85.8380;68.2766;1.0000
2017-10-20T19:00:00.0/2017-10-20T19:15:00.0;239.5767;179.2912;150.1860;29.1052;215.4117;123.4510;41.4942;81.9567;59.5268;1.0000
2017-10-20T19:15:00.0/2017-10-20T19:30:00.0;224.5142;166.0886;137.7900;28.2986;210.8846;116.3936;42.0371;74.3566;64.3954;1.0000
2017-10-20T19:30:00.0/2017-10-20T19:45:00.0;208.5988;152.2134;124.8224;27.3911;205.6046;108.6375;41.5965;67.0410;68.4894;1.0000
2017-10-20T19:45:00.0/2017-10-20T20:00:00.0;191.8988;137.7488;111.3850;26.3638;199.4247;93.4878;30.3051;63.1827;54.0717;1.0000
2017-10-20T20:00:00.0/2017-10-20T20:15:00.0;174.4856;122.7881;97.5962;25.1918;192.1572;89.1461;38.8161;50.3299;77.5306;1.0000
2017-10-20T20:15:00.0/2017-10-20T20:30:00.0;156.4339;107.4371;83.5925;23.8445;183.5505;106.1017;81.2954;24.8064;178.7373;1.0000
2017-10-20T20:30:00.0/2017-10-20T20:45:00.0;137.8212;91.8169;69.5293;22.2876;173.2474;73.2087;50.9123;22.2963;125.2006;1.0000
2017-10-20T20:45:00.0/2017-10-20T21:00:00.0;118.7272;76.0702;55.5884;20.4818;160.7187;17.9215;1.8900;16.0315;5.1257;1.0000
2017-10-20T21:00:00.0/2017-10-20T21:15:00.0;99.2338;60.6118;42.4504;18.1614;146.7828;6.2356;0.0000;6.2356;0.0000;1.0000
2017-10-20T21:15:00.0/2017-10-20T21:30:00.0;79.4245;45.6207;30.2299;15.3908;130.4116;3.6788;0.0000;3.6788;0.0000;0.8667
2017-10-20T21:30:00.0/2017-10-20T21:45:00.0;59.3841;31.1544;18.8237;12.3307;108.2088;2.4853;0.0000;2.4853;0.0000;0.5000
2017-10-20T21:45:00.0/2017-10-20T22:00:00.0;39.1987;17.8074;9.1030;8.7044;78.3465;1.4206;0.0000;1.4206;0.0000;0.5000
2017-10-20T22:00:00.0/2017-10-20T22:15:00.0;18.9546;6.6708;2.2891;4.3817;37.1705;0.5322;0.0000;0.5322;0.0000;0.5000
2017-10-20T22:15:00.0/2017-10-20T22:30:00.0;1.9169;0.4694;0.0377;0.4317;0.7170;0.0374;0.0000;0.0374;0.0000;0.7667
2017-10-20T22:30:00.0/2017-10-20T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-20T22:45:00.0/2017-10-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-20T23:00:00.0/2017-10-20T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-20T23:15:00.0/2017-10-20T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-20T23:30:00.0/2017-10-20T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-20T23:45:00.0/2017-10-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T00:00:00.0/2017-10-21T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T00:15:00.0/2017-10-21T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T00:30:00.0/2017-10-21T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T00:45:00.0/2017-10-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T01:00:00.0/2017-10-21T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T01:15:00.0/2017-10-21T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T01:30:00.0/2017-10-21T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T01:45:00.0/2017-10-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T02:00:00.0/2017-10-21T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T02:15:00.0/2017-10-21T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T02:30:00.0/2017-10-21T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T02:45:00.0/2017-10-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T03:00:00.0/2017-10-21T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T03:15:00.0/2017-10-21T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T03:30:00.0/2017-10-21T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T03:45:00.0/2017-10-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T04:00:00.0/2017-10-21T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T04:15:00.0/2017-10-21T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T04:30:00.0/2017-10-21T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T04:45:00.0/2017-10-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T05:00:00.0/2017-10-21T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T05:15:00.0/2017-10-21T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T05:30:00.0/2017-10-21T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T05:45:00.0/2017-10-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T06:00:00.0/2017-10-21T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T06:15:00.0/2017-10-21T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T06:30:00.0/2017-10-21T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T06:45:00.0/2017-10-21T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T07:00:00.0/2017-10-21T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T07:15:00.0/2017-10-21T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T07:30:00.0/2017-10-21T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T07:45:00.0/2017-10-21T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T08:00:00.0/2017-10-21T08:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T08:15:00.0/2017-10-21T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T08:30:00.0/2017-10-21T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T08:45:00.0/2017-10-21T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T09:00:00.0/2017-10-21T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T09:15:00.0/2017-10-21T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T09:30:00.0/2017-10-21T09:45:00.0;0.0903;0.0189;0.0011;0.0178;0.0000;0.0022;0.0000;0.0022;0.0000;0.9667
2017-10-21T09:45:00.0/2017-10-21T10:00:00.0;12.1438;4.1398;1.5124;2.6274;31.2257;0.4821;0.0000;0.4821;0.0000;0.5000
2017-10-21T10:00:00.0/2017-10-21T10:15:00.0;32.3992;15.0007;8.6794;6.3212;89.7610;1.7468;0.0000;1.7468;0.0000;0.5000
2017-10-21T10:15:00.0/2017-10-21T10:30:00.0;52.6264;28.6009;19.5180;9.0828;126.5501;3.3304;0.0000;3.3304;0.0000;0.6333
2017-10-21T10:30:00.0/2017-10-21T10:45:00.0;72.7388;43.3697;32.1728;11.1969;151.5751;16.7913;10.0007;6.7905;44.1894;1.0000
2017-10-21T10:45:00.0/2017-10-21T11:00:00.0;92.6503;58.6784;45.7750;12.9034;169.5728;47.7183;30.7501;16.9682;115.9863;1.0000
2017-10-21T11:00:00.0/2017-10-21T11:15:00.0;112.2757;74.2103;59.8617;14.3485;183.1206;36.5086;2.5797;33.9289;8.2215;1.0000
2017-10-21T11:15:00.0/2017-10-21T11:30:00.0;131.5310;89.7553;74.1537;15.6016;193.7012;50.7820;8.0027;42.7793;20.4126;1.0000
2017-10-21T11:30:00.0/2017-10-21T11:45:00.0;150.3337;105.1498;88.4529;16.6969;202.1962;72.0178;25.2396;46.7783;57.5499;1.0000
2017-10-21T11:45:00.0/2017-10-21T12:00:00.0;168.6033;120.2577;102.5843;17.6734;209.1164;87.8267;38.9229;48.9038;79.0071;1.0000
2017-10-21T12:00:00.0/2017-10-21T12:15:00.0;186.2615;135.0029;116.4874;18.5155;214.9624;108.2834;61.6695;46.6140;113.7134;1.0000
2017-10-21T12:15:00.0/2017-10-21T12:30:00.0;203.2329;149.2959;130.0592;19.2367;219.9789;123.3563;74.5680;48.7883;126.0287;1.0000
2017-10-21T12:30:00.0/2017-10-21T12:45:00.0;219.4447;163.0207;143.1336;19.8871;224.2178;145.6676;104.4885;41.1791;163.2397;1.0000
2017-10-21T12:45:00.0/2017-10-21T13:00:00.0;234.8274;176.0997;155.6203;20.4794;227.8169;169.9848;140.6764;29.3084;206.1702;1.0000
2017-10-21T13:00:00.0/2017-10-21T13:15:00.0;249.3154;188.4607;167.4386;21.0221;230.8803;169.8271;120.6037;49.2234;166.3284;1.0000
2017-10-21T13:15:00.0/2017-10-21T13:30:00.0;262.8465;200.0364;178.5159;21.5205;233.4881;186.6466;143.6923;42.9543;187.7166;1.0000
2017-10-21T13:30:00.0/2017-10-21T13:45:00.0;275.3628;210.7648;188.7869;21.9779;235.7028;210.1719;187.2375;22.9344;233.7323;1.0000
2017-10-21T13:45:00.0/2017-10-21T14:00:00.0;286.8107;220.5896;198.1930;22.3966;237.5734;220.5896;198.1930;22.3966;237.5734;1.0000
2017-10-21T14:00:00.0/2017-10-21T14:15:00.0;297.1413;229.4603;206.6812;22.7790;239.1380;229.4603;206.6812;22.7790;239.1380;1.0000
2017-10-21T14:15:00.0/2017-10-21T14:30:00.0;306.3103;237.3320;214.2044;23.1275;240.4267;237.3320;214.2044;23.1275;240.4267;1.0000
2017-10-21T14:30:00.0/2017-10-21T14:45:00.0;314.2785;244.1656;220.7212;23.4443;241.4626;244.1656;220.7212;23.4443;241.4626;1.0000
2017-10-21T14:45:00.0/2017-10-21T15:00:00.0;321.0117;249.9270;226.1958;23.7312;242.2636;239.4260;197.4035;42.0225;211.5706;1.0000
2017-10-21T15:00:00.0/2017-10-21T15:15:00.0;326.4814;254.5539;230.5108;24.0430;242.7513;220.6758;135.8047;84.8711;143.0156;1.0000
2017-10-21T15:15:00.0/2017-10-21T15:30:00.0;330.6639;258.0223;233.6418;24.3804;242.9381;207.1369;115.1502;91.9867;119.8196;1.0000
2017-10-21T15:30:00.0/2017-10-21T15:45:00.0;333.5415;260.3477;235.6589;24.6887;242.9230;147.0857;29.9076;117.1781;30.8501;1.0000
2017-10-21T15:45:00.0/2017-10-21T16:00:00.0;335.1018;261.5180;236.5517;24.9663;242.7093;113.5342;9.4856;104.0485;9.7354;1.0000
2017-10-21T16:00:00.0/2017-10-21T16:15:00.0;335.3384;261.5272;236.3154;25.2117;242.2972;87.6302;1.7905;85.8397;1.8358;1.0000
2017-10-21T16:15:00.0/2017-10-21T16:30:00.0;334.2501;260.3752;234.9514;25.4238;241.6840;94.6268;2.5418;92.0850;2.6148;1.0000
2017-10-21T16:30:00.0/2017-10-21T16:45:00.0;331.8417;258.0681;232.4663;25.6018;240.8641;97.7105;3.3059;94.4047;3.4268;1.0000
2017-10-21T16:45:00.0/2017-10-21T17:00:00.0;328.1237;254.6181;228.8728;25.7452;239.8286;100.5920;4.1599;96.4322;4.3572;1.0000
2017-10-21T17:00:00.0/2017-10-21T17:15:00.0;323.1118;250.0426;224.1892;25.8534;238.5651;89.3154;2.2053;87.1101;2.3442;1.0000
2017-10-21T17:15:00.0/2017-10-21T17:30:00.0;316.8279;244.3650;218.4403;25.9247;237.0582;81.8310;1.3350;80.4961;1.4501;1.0000
2017-10-21T17:30:00.0/2017-10-21T17:45:00.0;309.2987;237.6140;211.6576;25.9564;235.2887;84.5070;1.7789;82.7280;1.9766;1.0000
2017-10-21T17:45:00.0/2017-10-21T18:00:00.0;300.5566;229.8238;203.8792;25.9446;233.2336;82.7308;1.8724;80.8584;2.1467;1.0000
2017-10-21T18:00:00.0/2017-10-21T18:15:00.0;290.6391;221.0625;195.0540;26.0085;230.7502;88.0351;3.1531;84.8820;3.7318;1.0000
2017-10-21T18:15:00.0/2017-10-21T18:30:00.0;279.5889;211.3690;185.2322;26.1369;227.7900;85.0855;3.0578;82.0277;3.7590;1.0000
2017-10-21T18:30:00.0/2017-10-21T18:45:00.0;267.4531;200.7617;174.5665;26.1952;224.4121;74.6619;1.9673;72.6946;2.5187;1.0000
2017-10-21T18:45:00.0/2017-10-21T19:00:00.0;254.2840;189.2945;163.1192;26.1753;220.5526;53.4091;0.2503;53.1588;0.3352;1.0000
2017-10-21T19:00:00.0/2017-10-21T19:15:00.0;240.1380;177.0263;150.9587;26.0675;216.1291;35.7102;0.0123;35.6979;0.0173;1.0000
2017-10-21T19:15:00.0/2017-10-21T19:30:00.0;225.0758;164.0215;138.1675;25.8540;211.0469;24.3949;0.0002;24.3946;0.0003;1.0000
2017-10-21T19:30:00.0/2017-10-21T19:45:00.0;209.1619;150.3544;124.8728;25.4817;205.2424;45.1790;4.8918;40.2872;8.2005;1.0000
2017-10-21T19:45:00.0/2017-10-21T20:00:00.0;192.4646;136.1016;111.1458;24.9558;198.5154;87.3535;16.0961;71.2575;28.8111;1.0000
2017-10-21T20:00:00.0/2017-10-21T20:15:00.0;175.0554;121.3516;97.1007;24.2509;190.6578;60.0138;11.7420;48.2719;22.8352;1.0000
2017-10-21T20:15:00.0/2017-10-21T20:30:00.0;157.0090;106.2064;82.8794;23.3270;181.4098;15.5796;0.4573;15.1223;0.9553;1.0000
2017-10-21T20:30:00.0/2017-10-21T20:45:00.0;138.4027;90.7832;68.6438;22.1394;170.4053;6.5620;0.0000;6.5620;0.0000;1.0000
2017-10-21T20:45:00.0/2017-10-21T21:00:00.0;119.3163;75.2205;54.5836;20.6369;157.1060;5.4174;0.0000;5.4174;0.0000;1.0000
2017-10-21T21:00:00.0/2017-10-21T21:15:00.0;99.8317;59.7261;40.9511;18.7750;140.7531;4.5169;0.0000;4.5169;0.0000;1.0000
2017-10-21T21:15:00.0/2017-10-21T21:30:00.0;80.0322;44.5366;28.0992;16.4374;120.2526;3.5318;0.0000;3.5318;0.0000;0.8667
2017-10-21T21:30:00.0/2017-10-21T21:45:00.0;60.0028;30.0215;16.5918;13.4297;94.2730;2.3861;0.0000;2.3861;0.0000;0.5000
2017-10-21T21:45:00.0/2017-10-21T22:00:00.0;39.8292;16.8848;7.3398;9.5450;61.8665;1.3420;0.0000;1.3420;0.0000;0.5000
2017-10-21T22:00:00.0/2017-10-21T22:15:00.0;19.5980;6.3232;1.5717;4.7516;24.2896;0.5026;0.0000;0.5026;0.0000;0.5000
2017-10-21T22:15:00.0/2017-10-21T22:30:00.0;2.2271;0.5081;0.0179;0.4903;0.5681;0.0404;0.0000;0.0404;0.0000;0.7333
2017-10-21T22:30:00.0/2017-10-21T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T22:45:00.0/2017-10-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T23:00:00.0/2017-10-21T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T23:15:00.0/2017-10-21T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T23:30:00.0/2017-10-21T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-21T23:45:00.0/2017-10-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T00:00:00.0/2017-10-22T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T00:15:00.0/2017-10-22T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T00:30:00.0/2017-10-22T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T00:45:00.0/2017-10-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T01:00:00.0/2017-10-22T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T01:15:00.0/2017-10-22T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T01:30:00.0/2017-10-22T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T01:45:00.0/2017-10-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T02:00:00.0/2017-10-22T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T02:15:00.0/2017-10-22T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T02:30:00.0/2017-10-22T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T02:45:00.0/2017-10-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T03:00:00.0/2017-10-22T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T03:15:00.0/2017-10-22T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T03:30:00.0/2017-10-22T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T03:45:00.0/2017-10-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T04:00:00.0/2017-10-22T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T04:15:00.0/2017-10-22T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T04:30:00.0/2017-10-22T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T04:45:00.0/2017-10-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T05:00:00.0/2017-10-22T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2017-10-22T05:15:00.0/2017-10-22T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
