# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2024-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -22.1039
# Longitude (positive East, ISO 19115): -65.5999
# Altitude (m): 3459.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2025-03-27
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021-12-20T09:15:00.0/2021-12-20T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-20T09:30:00.0/2021-12-20T09:45:00.0;1.2944;0.3659;0.0534;0.3125;0.0000;0.0476;0.0000;0.0476;0.0000;0.8333
2021-12-20T09:45:00.0/2021-12-20T10:00:00.0;16.7937;7.1080;3.3037;3.8043;62.2604;0.9249;0.0000;0.9249;0.0000;0.5000
2021-12-20T10:00:00.0/2021-12-20T10:15:00.0;36.2679;19.6749;12.5364;7.1385;119.5391;2.5602;0.0000;2.5602;0.0000;0.6333
2021-12-20T10:15:00.0/2021-12-20T10:30:00.0;55.8122;34.4401;24.8566;9.5835;155.7419;4.2830;0.0000;4.2830;0.0000;1.0000
2021-12-20T10:30:00.0/2021-12-20T10:45:00.0;75.3429;50.1642;38.6765;11.4877;180.0516;5.4083;0.0000;5.4083;0.0000;1.0000
2021-12-20T10:45:00.0/2021-12-20T11:00:00.0;94.7766;66.3692;53.3087;13.0605;197.5058;8.1104;0.0000;8.1104;0.0000;1.0000
2021-12-20T11:00:00.0/2021-12-20T11:15:00.0;114.0299;82.8059;68.3863;14.4197;210.6982;15.9161;0.0000;15.9161;0.0000;1.0000
2021-12-20T11:15:00.0/2021-12-20T11:30:00.0;133.0206;99.2904;83.6631;15.6272;221.0282;22.7135;0.0000;22.7134;0.0001;1.0000
2021-12-20T11:30:00.0/2021-12-20T11:45:00.0;151.6673;115.6674;98.9516;16.7158;229.3161;27.8103;0.0008;27.8095;0.0018;1.0000
2021-12-20T11:45:00.0/2021-12-20T12:00:00.0;169.8903;131.8069;114.1013;17.7056;236.0864;37.9033;0.0308;37.8725;0.0623;1.0000
2021-12-20T12:00:00.0/2021-12-20T12:15:00.0;187.6115;147.6170;129.1915;18.4256;242.0712;52.7375;0.3677;52.3698;0.6778;1.0000
2021-12-20T12:15:00.0/2021-12-20T12:30:00.0;204.7552;162.9916;144.1242;18.8674;247.4539;69.1168;1.7671;67.3496;3.0093;1.0000
2021-12-20T12:30:00.0/2021-12-20T12:45:00.0;221.2478;177.8278;158.6045;19.2233;252.0262;83.8049;4.4416;79.3633;7.0339;1.0000
2021-12-20T12:45:00.0/2021-12-20T13:00:00.0;237.0190;192.0528;172.5453;19.5076;255.9420;94.6299;6.9058;87.7241;10.2369;1.0000
2021-12-20T13:00:00.0/2021-12-20T13:15:00.0;252.0010;205.5969;185.8661;19.7308;259.3159;102.9606;8.7066;94.2540;12.1302;1.0000
2021-12-20T13:15:00.0/2021-12-20T13:30:00.0;266.1299;218.3926;198.4922;19.9004;262.2338;113.3603;11.8649;101.4953;15.6657;1.0000
2021-12-20T13:30:00.0/2021-12-20T13:45:00.0;279.3450;230.3759;210.3540;20.0219;264.7613;122.9304;14.8592;108.0711;18.6847;1.0000
2021-12-20T13:45:00.0/2021-12-20T14:00:00.0;291.5900;241.4872;221.3873;20.0998;266.9500;130.5782;17.2061;113.3721;20.7626;1.0000
2021-12-20T14:00:00.0/2021-12-20T14:15:00.0;302.8122;251.6756;231.5378;20.1378;268.8451;127.9731;13.0354;114.9377;15.1508;1.0000
2021-12-20T14:15:00.0/2021-12-20T14:30:00.0;312.9637;260.9057;240.7689;20.1368;270.4976;124.8715;9.8353;115.0362;11.0564;1.0000
2021-12-20T14:30:00.0/2021-12-20T14:45:00.0;322.0011;269.1252;249.0305;20.0946;271.9288;122.8123;7.9160;114.8963;8.6497;1.0000
2021-12-20T14:45:00.0/2021-12-20T15:00:00.0;329.8856;276.2959;256.2744;20.0215;273.1518;120.5023;6.2652;114.2371;6.6787;1.0000
2021-12-20T15:00:00.0/2021-12-20T15:15:00.0;336.5835;282.3769;262.3640;20.0128;274.0794;122.8836;6.4335;116.4501;6.7202;1.0000
2021-12-20T15:15:00.0/2021-12-20T15:30:00.0;342.0662;287.3413;267.2704;20.0709;274.7308;124.9562;6.6308;118.3255;6.8166;1.0000
2021-12-20T15:30:00.0/2021-12-20T15:45:00.0;346.3100;291.1748;271.0703;20.1045;275.2230;126.9073;6.9833;119.9240;7.0883;1.0000
2021-12-20T15:45:00.0/2021-12-20T16:00:00.0;349.2969;293.8575;273.7443;20.1132;275.5621;135.1519;9.6779;125.4741;9.7408;1.0000
2021-12-20T16:00:00.0/2021-12-20T16:15:00.0;351.0142;295.3747;275.2785;20.0962;275.7514;141.4354;12.2096;129.2258;12.2298;1.0000
2021-12-20T16:15:00.0/2021-12-20T16:30:00.0;351.4543;295.7176;275.6645;20.0531;275.7926;167.0885;34.8446;132.2439;34.8641;1.0000
2021-12-20T16:30:00.0/2021-12-20T16:45:00.0;350.6155;294.8841;274.9005;19.9836;275.6866;231.3331;111.5022;119.8309;111.8525;1.0000
2021-12-20T16:45:00.0/2021-12-20T17:00:00.0;348.5013;292.8800;272.9914;19.8885;275.4331;271.7108;202.3133;69.3976;204.1841;1.0000
2021-12-20T17:00:00.0/2021-12-20T17:15:00.0;345.1208;289.7171;269.9482;19.7689;275.0305;288.8165;266.8452;21.9714;271.8835;1.0000
2021-12-20T17:15:00.0/2021-12-20T17:30:00.0;340.4885;285.4133;265.7877;19.6256;274.4756;257.4606;205.7836;51.6770;212.2669;1.0000
2021-12-20T17:30:00.0/2021-12-20T17:45:00.0;334.6241;279.9913;260.5319;19.4594;273.7628;170.2241;43.0096;127.2145;45.0855;1.0000
2021-12-20T17:45:00.0/2021-12-20T18:00:00.0;327.5528;273.4777;254.2071;19.2706;272.8830;127.9980;10.0553;117.9427;10.7746;1.0000
2021-12-20T18:00:00.0/2021-12-20T18:15:00.0;319.3049;265.9643;246.9438;19.0205;271.9332;115.6122;5.8498;109.7623;6.4417;1.0000
2021-12-20T18:15:00.0/2021-12-20T18:30:00.0;309.9157;257.4828;238.7734;18.7095;270.9011;114.8055;6.6814;108.1240;7.5867;1.0000
2021-12-20T18:30:00.0/2021-12-20T18:45:00.0;299.4253;248.0091;229.6340;18.3752;269.6586;119.5364;9.9353;109.6012;11.6894;1.0000
2021-12-20T18:45:00.0/2021-12-20T19:00:00.0;287.8787;237.5871;219.5705;18.0166;268.1813;123.6614;13.5931;110.0683;16.5985;1.0000
2021-12-20T19:00:00.0/2021-12-20T19:15:00.0;275.3253;226.2669;208.6342;17.6326;266.4406;114.1924;10.6291;103.5633;13.5584;1.0000
2021-12-20T19:15:00.0/2021-12-20T19:30:00.0;261.8189;214.1052;196.8833;17.2219;264.4020;111.6907;13.6010;98.0897;18.3685;1.0000
2021-12-20T19:30:00.0/2021-12-20T19:45:00.0;247.4172;201.1649;184.3823;16.7826;262.0239;117.0348;21.5289;95.5059;30.5073;1.0000
2021-12-20T19:45:00.0/2021-12-20T20:00:00.0;232.1819;187.5130;171.2011;16.3119;259.2523;107.2442;17.2640;89.9802;26.3485;1.0000
2021-12-20T20:00:00.0/2021-12-20T20:15:00.0;216.1782;173.2192;157.4136;15.8057;256.0147;129.3790;40.5698;88.8092;66.1726;1.0000
2021-12-20T20:15:00.0/2021-12-20T20:30:00.0;199.4746;158.3548;143.0967;15.2580;252.2106;125.5450;49.4145;76.1305;87.1712;1.0000
2021-12-20T20:30:00.0/2021-12-20T20:45:00.0;182.1426;142.9932;128.3323;14.6609;247.7001;113.9325;46.6180;67.3144;89.9440;1.0000
2021-12-20T20:45:00.0/2021-12-20T21:00:00.0;164.2564;127.2144;113.2103;14.0041;242.2905;99.0287;36.6157;62.4131;78.2033;1.0000
2021-12-20T21:00:00.0/2021-12-20T21:15:00.0;145.8926;111.0830;97.7736;13.3094;235.5650;77.3385;20.1544;57.1841;48.0573;1.0000
2021-12-20T21:15:00.0/2021-12-20T21:30:00.0;127.1297;94.7152;82.1607;12.5546;227.1248;43.6191;2.9319;40.6872;7.9122;1.0000
2021-12-20T21:30:00.0/2021-12-20T21:45:00.0;108.0481;78.2774;66.5993;11.6781;216.5560;15.9265;0.0912;15.8353;0.2767;1.0000
2021-12-20T21:45:00.0/2021-12-20T22:00:00.0;88.7293;61.9280;51.2866;10.6415;202.9561;6.1574;0.0000;6.1574;0.0000;1.0000
2021-12-20T22:00:00.0/2021-12-20T22:15:00.0;69.2562;45.8505;36.4750;9.3755;184.6835;4.7310;0.0000;4.7310;0.0000;1.0000
2021-12-20T22:15:00.0/2021-12-20T22:30:00.0;49.7120;30.3096;22.5577;7.7519;158.5161;3.5755;0.0000;3.5755;0.0000;1.0000
2021-12-20T22:30:00.0/2021-12-20T22:45:00.0;30.1803;15.8938;10.3584;5.5354;117.9436;2.1351;0.0000;2.1351;0.0000;0.8667
2021-12-20T22:45:00.0/2021-12-20T23:00:00.0;10.7447;4.2456;1.9287;2.3169;43.3845;0.5746;0.0000;0.5746;0.0000;0.5000
2021-12-20T23:00:00.0/2021-12-20T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9667
2021-12-20T23:15:00.0/2021-12-20T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-20T23:30:00.0/2021-12-20T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-20T23:45:00.0/2021-12-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T00:00:00.0/2021-12-21T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T00:15:00.0/2021-12-21T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T00:30:00.0/2021-12-21T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T00:45:00.0/2021-12-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T01:00:00.0/2021-12-21T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T01:15:00.0/2021-12-21T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T01:30:00.0/2021-12-21T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T01:45:00.0/2021-12-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T02:00:00.0/2021-12-21T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T02:15:00.0/2021-12-21T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T02:30:00.0/2021-12-21T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T02:45:00.0/2021-12-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T03:00:00.0/2021-12-21T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T03:15:00.0/2021-12-21T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T03:30:00.0/2021-12-21T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T03:45:00.0/2021-12-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T04:00:00.0/2021-12-21T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T04:15:00.0/2021-12-21T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T04:30:00.0/2021-12-21T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T04:45:00.0/2021-12-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T05:00:00.0/2021-12-21T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T05:15:00.0/2021-12-21T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T05:30:00.0/2021-12-21T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T05:45:00.0/2021-12-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T06:00:00.0/2021-12-21T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T06:15:00.0/2021-12-21T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T06:30:00.0/2021-12-21T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T06:45:00.0/2021-12-21T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T07:00:00.0/2021-12-21T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T07:15:00.0/2021-12-21T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T07:30:00.0/2021-12-21T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T07:45:00.0/2021-12-21T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T08:00:00.0/2021-12-21T08:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T08:15:00.0/2021-12-21T08:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T08:30:00.0/2021-12-21T08:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T08:45:00.0/2021-12-21T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T09:00:00.0/2021-12-21T09:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T09:15:00.0/2021-12-21T09:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T09:30:00.0/2021-12-21T09:45:00.0;1.0873;0.3072;0.0570;0.2502;0.0000;0.0393;0.0000;0.0393;0.0000;0.8333
2021-12-21T09:45:00.0/2021-12-21T10:00:00.0;16.1696;6.9921;3.5791;3.4130;70.3574;0.8943;0.0000;0.8943;0.0000;0.5000
2021-12-21T10:00:00.0/2021-12-21T10:15:00.0;35.6416;19.6637;13.2845;6.3792;129.0300;2.5151;0.0000;2.5151;0.0000;0.6333
2021-12-21T10:15:00.0/2021-12-21T10:30:00.0;55.1865;34.4935;26.0370;8.4565;165.0614;4.2123;0.0000;4.2123;0.0000;1.0000
2021-12-21T10:30:00.0/2021-12-21T10:45:00.0;74.7206;50.2394;40.2417;9.9977;188.9509;5.3349;0.0000;5.3349;0.0000;1.0000
2021-12-21T10:45:00.0/2021-12-21T11:00:00.0;94.1604;66.4380;55.2287;11.2093;206.0015;10.1518;0.0000;10.1518;0.0001;1.0000
2021-12-21T11:00:00.0/2021-12-21T11:15:00.0;113.4227;82.8550;70.6508;12.2043;218.8792;24.0324;0.0013;24.0312;0.0038;1.0000
2021-12-21T11:15:00.0/2021-12-21T11:30:00.0;132.4250;99.3141;86.2706;13.0436;228.9784;34.3810;0.0834;34.2976;0.2141;1.0000
2021-12-21T11:30:00.0/2021-12-21T11:45:00.0;151.0860;115.6619;101.8997;13.7622;237.0928;43.9958;0.2303;43.7655;0.5407;1.0000
2021-12-21T11:45:00.0/2021-12-21T12:00:00.0;169.3258;131.7677;117.3846;14.3831;243.7251;40.0927;0.0288;40.0639;0.0610;1.0000
2021-12-21T12:00:00.0/2021-12-21T12:15:00.0;187.0663;147.5062;132.5354;14.9708;249.1037;42.1518;0.0218;42.1300;0.0404;1.0000
2021-12-21T12:15:00.0/2021-12-21T12:30:00.0;204.2318;162.7889;147.2446;15.5443;253.5006;52.3601;0.1500;52.2101;0.2550;1.0000
2021-12-21T12:30:00.0/2021-12-21T12:45:00.0;220.7486;177.5557;161.4865;16.0692;257.2260;64.9937;0.5983;64.3954;0.9472;1.0000
2021-12-21T12:45:00.0/2021-12-21T13:00:00.0;236.5460;191.7337;175.1804;16.5532;260.4094;72.5026;0.9798;71.5228;1.4598;1.0000
2021-12-21T13:00:00.0/2021-12-21T13:15:00.0;251.5566;205.2518;188.2497;17.0021;263.1439;72.2985;0.6437;71.6548;0.9000;1.0000
2021-12-21T13:15:00.0/2021-12-21T13:30:00.0;265.7159;218.0405;200.6210;17.4195;265.4972;80.5866;1.3499;79.2367;1.7759;1.0000
2021-12-21T13:30:00.0/2021-12-21T13:45:00.0;278.9633;230.0337;212.2256;17.8081;267.5203;104.6740;7.8653;96.8087;9.8435;1.0000
2021-12-21T13:45:00.0/2021-12-21T14:00:00.0;291.2423;241.1697;223.0001;18.1696;269.2533;141.0408;26.9884;114.0524;32.5000;1.0000
2021-12-21T14:00:00.0/2021-12-21T14:15:00.0;302.5002;251.3934;232.8879;18.5054;270.7293;163.5561;44.1570;119.3991;51.3231;1.0000
2021-12-21T14:15:00.0/2021-12-21T14:30:00.0;312.6888;260.6561;241.8392;18.8168;271.9765;164.7369;40.7261;124.0108;45.8439;1.0000
2021-12-21T14:30:00.0/2021-12-21T14:45:00.0;321.7644;268.9153;249.8105;19.1049;273.0184;153.9135;26.7209;127.1927;29.2309;1.0000
2021-12-21T14:45:00.0/2021-12-21T15:00:00.0;329.6883;276.1339;256.7635;19.3703;273.8743;144.9701;17.8596;127.1105;19.0638;1.0000
2021-12-21T15:00:00.0/2021-12-21T15:15:00.0;336.4265;282.2892;262.7195;19.5697;274.6155;129.0101;10.2440;118.7661;10.7245;1.0000
2021-12-21T15:15:00.0/2021-12-21T15:30:00.0;341.9503;287.3523;267.6498;19.7025;275.2509;103.8808;2.2585;101.6224;2.3249;1.0000
2021-12-21T15:30:00.0/2021-12-21T15:45:00.0;346.2357;291.2875;271.4756;19.8118;275.7306;102.6360;1.7915;100.8445;1.8201;1.0000
2021-12-21T15:45:00.0/2021-12-21T16:00:00.0;349.2647;294.0742;274.1771;19.8971;276.0601;117.9681;8.6774;109.2907;8.7244;1.0000
2021-12-21T16:00:00.0/2021-12-21T16:15:00.0;351.0241;295.6967;275.7393;19.9574;276.2420;171.1777;32.0729;139.1048;32.1263;1.0000
2021-12-21T16:15:00.0/2021-12-21T16:30:00.0;351.5065;296.1451;276.1533;19.9918;276.2775;174.6807;35.9937;138.6870;36.0087;1.0000
2021-12-21T16:30:00.0/2021-12-21T16:45:00.0;350.7098;295.4166;275.4168;19.9998;276.1669;144.5085;13.9396;130.5688;13.9761;1.0000
2021-12-21T16:45:00.0/2021-12-21T17:00:00.0;348.6374;293.5158;273.5338;19.9820;275.9094;147.2740;15.4746;131.7994;15.6134;1.0000
2021-12-21T17:00:00.0/2021-12-21T17:15:00.0;345.2981;290.4538;270.5148;19.9390;275.5029;156.7529;21.5113;135.2416;21.9113;1.0000
2021-12-21T17:15:00.0/2021-12-21T17:30:00.0;340.7063;286.2476;266.3760;19.8716;274.9438;141.1110;17.2162;123.8948;17.7462;1.0000
2021-12-21T17:30:00.0/2021-12-21T17:45:00.0;334.8817;280.9189;261.1386;19.7803;274.2259;127.1639;23.0323;104.1316;24.2888;1.0000
2021-12-21T17:45:00.0/2021-12-21T18:00:00.0;327.8490;274.4936;254.8286;19.6650;273.3393;211.8633;104.3631;107.5002;112.1627;1.0000
2021-12-21T18:00:00.0/2021-12-21T18:15:00.0;319.6385;267.0209;247.5403;19.4806;272.3416;251.3328;196.6596;54.6732;216.5438;1.0000
2021-12-21T18:15:00.0/2021-12-21T18:30:00.0;310.2853;258.5341;239.3070;19.2271;271.2188;218.8666;173.7954;45.0711;196.4171;1.0000
2021-12-21T18:30:00.0/2021-12-21T18:45:00.0;299.8294;249.0513;230.1031;18.9482;269.8808;114.5078;13.2648;101.2430;15.4224;1.0000
2021-12-21T18:45:00.0/2021-12-21T19:00:00.0;288.3156;238.6161;219.9737;18.6424;268.3019;107.7808;6.4482;101.3326;7.8894;1.0000
2021-12-21T19:00:00.0/2021-12-21T19:15:00.0;275.7932;227.2786;208.9704;18.3082;266.4520;128.0088;18.6369;109.3718;23.8890;1.0000
2021-12-21T19:15:00.0/2021-12-21T19:30:00.0;262.3157;215.0950;197.1513;17.9436;264.2949;155.5650;39.7295;115.8355;53.3421;1.0000
2021-12-21T19:30:00.0/2021-12-21T19:45:00.0;247.9410;202.1277;184.5813;17.5463;261.7865;153.2042;47.4498;105.7544;67.3537;1.0000
2021-12-21T19:45:00.0/2021-12-21T20:00:00.0;232.7304;188.4435;171.3304;17.1130;258.8699;134.7561;40.1268;94.6294;60.3994;1.0000
2021-12-21T20:00:00.0/2021-12-21T20:15:00.0;216.7491;174.1117;157.4729;16.6387;255.4692;85.8768;11.4540;74.4228;18.4094;1.0000
2021-12-21T20:15:00.0/2021-12-21T20:30:00.0;200.0656;159.2033;143.0868;16.1165;251.4799;38.5959;0.4608;38.1351;0.7832;1.0000
2021-12-21T20:30:00.0/2021-12-21T20:45:00.0;182.7512;143.7919;128.2551;15.5368;246.7574;16.5737;0.0005;16.5732;0.0010;1.0000
2021-12-21T20:45:00.0/2021-12-21T21:00:00.0;164.8799;127.9570;113.0694;14.8876;241.1033;9.8276;0.0000;9.8276;0.0000;1.0000
2021-12-21T21:00:00.0/2021-12-21T21:15:00.0;146.5284;111.7593;97.5807;14.1786;234.1079;8.6627;0.0000;8.6627;0.0000;1.0000
2021-12-21T21:15:00.0/2021-12-21T21:30:00.0;127.7752;95.3172;81.9297;13.3875;225.3678;7.6815;0.0000;7.6815;0.0000;1.0000
2021-12-21T21:30:00.0/2021-12-21T21:45:00.0;108.7004;78.8031;66.3406;12.4625;214.4422;6.6746;0.0000;6.6746;0.0000;1.0000
2021-12-21T21:45:00.0/2021-12-21T22:00:00.0;89.3858;62.3773;51.0146;11.3627;200.4134;5.6815;0.0000;5.6815;0.0000;1.0000
2021-12-21T22:00:00.0/2021-12-21T22:15:00.0;69.9140;46.2282;36.2133;10.0149;181.6413;4.6067;0.0000;4.6067;0.0000;1.0000
2021-12-21T22:15:00.0/2021-12-21T22:30:00.0;50.3684;30.6293;22.3461;8.2832;154.9795;3.4808;0.0000;3.4808;0.0000;1.0000
2021-12-21T22:30:00.0/2021-12-21T22:45:00.0;30.8325;16.1739;10.2486;5.9253;114.2203;2.0889;0.0000;2.0889;0.0000;0.8667
2021-12-21T22:45:00.0/2021-12-21T23:00:00.0;11.3899;4.4771;1.9301;2.5470;43.4943;0.5825;0.0000;0.5825;0.0000;0.5000
2021-12-21T23:00:00.0/2021-12-21T23:15:00.0;0.0719;0.0156;0.0010;0.0147;0.0000;0.0020;0.0000;0.0020;0.0000;0.9333
2021-12-21T23:15:00.0/2021-12-21T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T23:30:00.0/2021-12-21T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T23:45:00.0/2021-12-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T00:00:00.0/2021-12-22T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T00:15:00.0/2021-12-22T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T00:30:00.0/2021-12-22T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T00:45:00.0/2021-12-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
